bug: ap_escape_html2 in http2env, pair: (ap_escape_html2, apr_pstrcat), support: 17, confidence: 425.00%
bug: apr_pvsprintf in ap_note_basic_auth_failure, pair: (apr_brigade_create, apr_pvsprintf), support: 10, confidence: 500.00%
bug: apr_pvsprintf in log_backtrace, pair: (apr_brigade_create, apr_pvsprintf), support: 10, confidence: 500.00%
bug: apr_pvsprintf in ap_cookie_remove, pair: (apr_brigade_create, apr_pvsprintf), support: 10, confidence: 500.00%
bug: apr_pvsprintf in core_override_type, pair: (apr_brigade_create, apr_pvsprintf), support: 10, confidence: 500.00%
bug: apr_pvsprintf in ap_if_walk_sub, pair: (apr_brigade_create, apr_pvsprintf), support: 10, confidence: 500.00%
bug: apr_pvsprintf in ap_response_code_string, pair: (apr_brigade_create, apr_pvsprintf), support: 10, confidence: 500.00%
bug: apr_pvsprintf in decl_die, pair: (apr_brigade_create, apr_pvsprintf), support: 10, confidence: 500.00%
bug: apr_pvsprintf in ap_cookie_write2, pair: (apr_brigade_create, apr_pvsprintf), support: 10, confidence: 500.00%
bug: apr_pvsprintf in ap_invoke_handler, pair: (apr_brigade_create, apr_pvsprintf), support: 10, confidence: 500.00%
bug: apr_pvsprintf in ap_cookie_write, pair: (apr_brigade_create, apr_pvsprintf), support: 10, confidence: 500.00%
bug: apr_pvsprintf in ap_is_recursion_limit_exceeded, pair: (apr_brigade_create, apr_pvsprintf), support: 10, confidence: 500.00%
bug: apr_pvsprintf in op_file_subr, pair: (apr_brigade_create, apr_pvsprintf), support: 10, confidence: 500.00%
bug: apr_pvsprintf in ap_get_basic_auth_pw, pair: (apr_brigade_create, apr_pvsprintf), support: 10, confidence: 500.00%
bug: apr_pvsprintf in ap_expr_exec_ctx, pair: (apr_brigade_create, apr_pvsprintf), support: 10, confidence: 500.00%
bug: apr_pvsprintf in ap_note_digest_auth_failure, pair: (apr_brigade_create, apr_pvsprintf), support: 10, confidence: 500.00%
bug: apr_pvsprintf in ap_scan_script_header_err_core_ex, pair: (apr_brigade_create, apr_pvsprintf), support: 10, confidence: 500.00%
bug: apr_pvsprintf in internal_internal_redirect, pair: (apr_brigade_create, apr_pvsprintf), support: 10, confidence: 500.00%
bug: apr_pvsprintf in ap_log_rerror_, pair: (apr_brigade_create, apr_pvsprintf), support: 10, confidence: 500.00%
bug: apr_pvsprintf in unescape_func, pair: (apr_brigade_create, apr_pvsprintf), support: 10, confidence: 500.00%
bug: apr_pvsprintf in check_headers_table, pair: (apr_brigade_create, apr_pvsprintf), support: 10, confidence: 500.00%
bug: apr_pvsprintf in ap_cookie_remove2, pair: (apr_brigade_create, apr_pvsprintf), support: 10, confidence: 500.00%
bug: log_error_core in http2env, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in make_sock, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_cookie_read, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in load_module, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_pcfg_openfile, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_init_rng, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in core_upgrade_handler, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_directory_walk, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_replace_stderr_log, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_update_vhost_from_headers, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_mpm_end_gen_helper, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in process_socket, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_get_local_host, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_remove_module, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_log_assert, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in basic_http_header, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in make_child, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in op_url_subr, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in fix_hostname, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in listener_thread, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in worker_thread, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_parse_htaccess, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in set_recursion_limit, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_process_child_status, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_signal_server, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_remove_pid, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_core_translate, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in set_default_type, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in core_pre_connection, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in core_post_config, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_apply_accept_filter, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in abort_socket_nonblocking, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_set_listener, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_fatal_signal_setup, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_gname2id, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in stop_lingering_close, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_switch_protocol, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_core_child_status, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in send_brigade_nonblocking, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_read_pid, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_process_request_internal, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in log_data_core, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in set_error_document, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_mpm_podx_signal, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_method_register, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in piped_log_spawn, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in main, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_unixd_mpm_set_signals, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_mpm_podx_killpg, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_fcgi_encode_env, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_fini_vhost_config, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in set_override, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in core_create_conn, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in set_override_list, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_setup_client_block, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_pass_brigade_fchk, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_select_protocol, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_read_config, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_note_auth_failure, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in set_loglevel, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_mpm_safe_kill, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in table_do_fn_check_lengths, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_note_basic_auth_failure, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in process_timeout_queue, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in event_check_config, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in sig_coredump, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_create_scoreboard, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_process_config_tree, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_log_pid, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_die_r, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in log_backtrace, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_send_interim_response, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in set_max_workers, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_cookie_remove, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_log_mpm_common, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in event_open_logs, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in open_error_log, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in core_override_type, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in child_main, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in core_check_config, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_if_walk_sub, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_response_code_string, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in decl_die, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_uname2id, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in usage, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_mpm_set_max_requests, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in join_workers, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_parse_vhost_addrs, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_cookie_write2, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_unixd_set_rlimit, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in dummy_connection, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_invoke_handler, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in push2worker, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in load_file, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_log_command_line, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in start_threads, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in reclaim_one_pid, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_proc_mutex_create, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_cookie_write, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_is_recursion_limit_exceeded, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in op_file_subr, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in piped_log_maintenance, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in add_any_filter, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_duplicate_listeners, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in invoke_cmd, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_global_mutex_create, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_resolve_env, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_sock_disable_nagle, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in event_pre_config, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_get_basic_auth_pw, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_unixd_accept, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_setup_listeners, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_expr_exec_ctx, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
bug: log_error_core in ap_note_digest_auth_failure, pair: (apr_brigade_cleanup, log_error_core), support: 11, confidence: 183.33%
